"","target_id","num_aggregated_transcripts","sum_mean_obs_counts","pval","qval"
"11175","AT4G28230",1,3.11715935497003,0.0461101770071912,0.0773866997556931
"11176","AT2G31890",2,9.15355671334702,0.0461270008925613,0.0774080083876152
"11177","AT3G27010",3,5.49756080738006,0.046228947263455,0.0775652089753175
"11178","AT4G02820",1,4.02882669048663,0.0462273969063082,0.0775652089753175
"11179","AT2G18410",1,4.12538937768794,0.0462421438288856,0.0775804103686152
"11180","AT4G20850",1,7.67788054281169,0.0462633214305674,0.0776089976234609
"11181","AT4G31490",2,9.70810811308669,0.0462757766513028,0.0776229488502982
"11182","AT2G27285",1,5.14034524574555,0.0463070221459433,0.0776684135527783
"11183","AT1G65700",1,3.96895937662112,0.046338573215415,0.077714382603515
"11184","AT1G68130",3,7.71623387387841,0.046351060397484,0.0777283742627693
"11185","AT2G37520",2,7.65630705919984,0.0463556142752006,0.0777290608610986
"11186","AT3G59550",1,3.33306766825419,0.0463707919798069,0.077746909282774
"11187","AT5G18520",1,6.46033692559385,0.0463745494079655,0.077746909282774
"11188","AT5G26731",1,2.04192912914827,0.0463795771471007,0.0777483883977362
"11189","AT4G14760",3,8.21273610671436,0.0463973809045366,0.0777643323382113
"11190","AT5G06210",2,6.02198037915628,0.0463943087966742,0.0777643323382113
"11191","AT4G15093",1,4.09182755382947,0.0464800774093059,0.0778959746056235
"11192","AT1G73590",1,4.11193528811744,0.0464896797034563,0.0779051056860545
"11193","AT3G11450",2,8.26150633260202,0.0464976117758131,0.0779112257633936
"11194","AT4G32840",1,4.21679122425977,0.0465016401597135,0.0779112257633936
"11195","AT1G35660",1,5.0347082393504,0.0465401650467335,0.0779688070970511
"11196","AT1G34570",2,6.2461004457375,0.0465504903925172,0.0779791396312664
"11197","AT3G23805",1,3.79375015514354,0.0465613248634538,0.07799032310566
"11198","AT5G53080",1,4.1520451741888,0.0466295802371888,0.078097676133995
"11199","AT2G46110",1,3.71037748526155,0.0466743288033442,0.0781656430669454
"11200","AT1G02720",1,4.40545149127958,0.0467648895420552,0.0782993598399443
"11201","AT1G67250",1,4.66263983306653,0.0467625756018421,0.0782993598399443
"11202","AT5G22760",3,9.1185109202455,0.0467666984231968,0.0782993598399443
"11203","AT1G62670",1,3.57943127984524,0.046806567233216,0.0783591152779582
"11204","AT3G57220",2,7.5234774622843,0.0468117362307095,0.0783607740991572
"11205","AT1G61000",1,3.19378972031828,0.0468244939246847,0.0783751346325266
"11206","AT5G22030",4,11.9757936163922,0.046838932706372,0.0783923061670539
"11207","AT3G48440",1,4.52334174715474,0.0468542402161624,0.0784109284602594
"11208","AT3G13445",2,6.80350376598006,0.0468596301454315,0.0784129517645938
"11209","AT5G44635",2,5.57124842318239,0.0469341300514388,0.0785306101449491
"11210","AT1G20696",2,7.94425886441789,0.0469603595117167,0.0785674881928855
"11211","AT3G43220",5,15.8420570873404,0.0469879741861125,0.0786066770012077
"11212","AT4G12735",1,1.78093169250916,0.0470037564975643,0.0786260660998768
"11213","AT1G50300",3,10.4046207266127,0.0470189916615538,0.0786445365747294
"11214","AT1G32750",1,6.21695271232619,0.0470938500768778,0.0787627214367614
"11215","AT3G03570",2,6.03985082660306,0.0471370909076351,0.0788280106975209
"11216","AT2G27228",1,5.67548898537597,0.0471641212091106,0.0788661816402344
"11217","AT4G27970",1,0.847241536172507,0.047174543344021,0.0788765766619519
"11218","AT1G45170",1,4.24203166549937,0.0472419272079516,0.0789751622056452
"11219","AT2G39260",2,8.85951979331959,0.0472398567084797,0.0789751622056452
"11220","AT1G66730",4,10.3619012210032,0.0472463180609043,0.0789754630331783
"11221","AT5G62410",1,3.95045699364064,0.0472974043436453,0.0790538114664528
"11222","AT1G49710",1,5.3388717732435,0.0473637482575506,0.0791576455685583
"11223","AT5G11580",5,17.774065065812,0.0473881220936691,0.0791913240547772
"11224","ATCG00680",1,3.64275937473324,0.0474063229496373,0.0792146816572031
"11225","AT4G12610",2,9.0066486993742,0.0474378240252248,0.0792602574247742
"11226","AT5G18430",1,3.31018350288092,0.0474745755005664,0.0793145967854198
"11227","AT2G32510",1,2.80113142683312,0.0474924394629943,0.0793303083477429
"11228","AT5G14940",1,4.40316488923287,0.0474901031121502,0.0793303083477429
"11229","AT1G52340",1,5.00310682089169,0.0475104332487872,0.0793462311292079
"11230","AT1G53030",1,3.86860958918104,0.0475072306822517,0.0793462311292079
"11231","AT3G13882",1,5.19334898569478,0.0475247211279952,0.0793630259777001
"11232","AT3G48670",2,6.84808765435303,0.0475469703090151,0.0793931114801975
"11233","AT3G60150",1,3.7984318182152,0.047593868414927,0.0794643463119342
"11234","AT5G59410",1,3.99630772100156,0.0476138977590026,0.0794907114536312
"11235","AT3G11210",1,4.25863383871154,0.0476192142444655,0.0794925111842412
"11236","AT2G16595",1,3.87432865832993,0.047653751720256,0.0795430859303489
"11237","AT4G25720",2,7.45081111612547,0.0476765833714812,0.0795741141881401
"11238","AT1G68720",1,5.82155922168415,0.0477074992993729,0.0796186287025929
"11239","AT3G25882",1,2.80187763117142,0.0477430578544617,0.0796708826461811
"11240","AT1G54050",1,3.71907169240232,0.0477922324100796,0.0797387526777905
"11241","AT2G31305",1,3.80581743960779,0.0477909409506581,0.0797387526777905
"11242","AT2G13800",4,9.41604366894956,0.0478014730602442,0.0797470758979613
"11243","AT1G36390",2,8.3634495412896,0.0478176246731404,0.0797669261535844
"11244","AT1G70300",1,4.53706869745783,0.0478324582394923,0.0797845743758162
"11245","AT1G14140",2,7.35025640000105,0.0478560072340954,0.0798096581607202
"11246","AT1G58380",1,5.15701620808061,0.0478522748227019,0.0798096581607202
"11247","AT3G02780",1,6.38474759689353,0.0478639903858496,0.0798158744275459
"11248","AT5G04920",3,12.2461983788046,0.0478882784446902,0.0798492765140616
"11249","AT1G01448",6,18.1171098295944,0.0478985945466938,0.0798593777867581
"11250","AT4G33410",1,4.95653831564086,0.0479340653890375,0.0799043104054215
"11251","AT5G07080",2,5.1608049678738,0.047933257331979,0.0799043104054215
"11252","AT4G18580",2,6.49584875181824,0.0479805081455053,0.0799746205358115
"11253","AT1G66345",1,3.11090931780389,0.0481553205507686,0.0802588675846143
"11254","AT2G41600",1,4.38002233848012,0.0482002713882669,0.0803266474042069
"11255","AT3G20560",1,4.65647306880809,0.0482098001549156,0.0803353888854236
"11256","AT2G41300",1,2.24206301886806,0.0482158401863229,0.0803383158044142
"11257","AT5G63550",2,6.38116876159128,0.0482229817944836,0.0803430775122626
"11258","AT3G51630",5,14.0435326996873,0.048252969740091,0.0803821198706493
"11259","AT5G48800",1,4.32484001600886,0.0482549873433026,0.0803821198706493
"11260","AT4G08035",1,4.51841313707447,0.0482770976467906,0.08041180873584
"11261","AT1G25375",1,4.62139156335931,0.048287612819298,0.0804221808388184
"11262","AT3G23100",2,9.09195929956439,0.0482922195025514,0.0804227114873336
"11263","AT3G54560",1,4.41695289392028,0.0483068729031547,0.0804399717036905
"11264","AT5G58640",1,5.26356318309241,0.0483382493542944,0.0804850733877655
"11265","AT4G28220",2,9.39211184896232,0.0483582146483266,0.0805111687287498
"11266","AT5G01400",3,11.240624080892,0.048375723016778,0.0805331692863191
"11267","AT4G40000",1,2.47527567475432,0.0483950836659428,0.0805582492371311
"11268","AT5G61500",3,12.9675997119521,0.0484231301126134,0.0805977817946455
"11269","AT1G80810",2,6.13181854343674,0.048437193385145,0.0806124356938635
"11270","AT5G60050",1,3.94442903009199,0.048440530539581,0.0806124356938635
"11271","AT2G14825",1,3.57774080580317,0.0484597368949237,0.0806372429655128
"11272","AT5G44800",3,10.2975687326352,0.0484930311247286,0.0806854860489962
"11273","AT4G29910",1,4.24457880500378,0.0485456957401188,0.0807659472727692
"11274","AT2G22790",1,3.34315074411746,0.0485657192942223,0.0807920937877541
"11275","AT5G63280",1,4.50946676596947,0.0485763741614481,0.080802651653921
"11276","AT1G77740",4,15.5031009950012,0.0485987357495697,0.080832679051364
"11277","AT1G47290",4,8.60274192221845,0.0486603824328217,0.0809280369360265
"11278","AT2G32190",1,2.24364104447547,0.0487532492907831,0.0810684105042621
"11279","AT4G32590",2,9.38967867012399,0.0487534311958183,0.0810684105042621
"11280","AT4G37130",1,4.94974727119491,0.0487875622341553,0.0811179724912751
"11281","AT5G14720",5,18.9560446451355,0.0487932001656579,0.0811201550489242
"11282","AT1G80080",1,3.85726749888365,0.0488365272398633,0.0811849909930541
"11283","AT1G52290",4,10.894182878646,0.0488611988120382,0.0812044114948849
"11284","AT3G13960",1,0.725990888275368,0.0488586010706036,0.0812044114948849
"11285","AT3G46580",1,4.03092034485538,0.0488581913225993,0.0812044114948849
"11286","AT4G29380",2,10.6346650286771,0.0488656171112271,0.0812045586497487
"11287","AT3G16030",3,7.32028264264718,0.0489091789435594,0.081269748479353
"11288","AT3G61620",1,4.3049778032988,0.0489976707226682,0.0814023664101021
"11289","AT4G27435",1,4.253926206441,0.0489948244189054,0.0814023664101021
"11290","AT5G03560",4,11.1538249612039,0.0490467622452065,0.081470471477353
"11291","AT5G50280",2,7.28740674003886,0.0490473523567471,0.081470471477353
"11292","AT1G34640",1,3.54410430866878,0.049087373787337,0.081522722005726
"11293","AT3G45740",2,7.90925423923214,0.0490875019787077,0.081522722005726
"11294","AT2G05380",2,11.2590671362257,0.0491063959254547,0.0815468793679743
"11295","AT1G10230",1,3.95207467030558,0.0491132319275376,0.0815510106065488
"11296","AT5G48620",6,24.3555408515329,0.0491524145138177,0.0816088468667361
"11297","AT2G22510",1,1.98009159322979,0.0492496529020266,0.0817630556942116
"11298","AT3G19340",3,8.13047519121726,0.0492633594728304,0.0817713343581675
"11299","AT5G20935",1,3.65356624859854,0.0492616117948824,0.0817713343581675
"11300","AT2G24755",5,11.7663994536113,0.0493243593757307,0.0818653416010468
"11301","AT3G51290",1,3.36002608978752,0.0493403561423125,0.081884645557833
"11302","AT3G11340",1,1.79301342459935,0.0493920902858327,0.0819632501602187
"11303","AT3G17609",3,7.62218854460564,0.0494115354540529,0.0819882639512308
"11304","AT1G11320",1,2.99397460825355,0.0494192419462534,0.0819937971250869
"11305","AT1G67580",2,8.40259514968917,0.0494302066770437,0.0820047347393149
"11306","AT4G22756",1,4.57313027083331,0.049448676584116,0.0820281204081988
"11307","AT1G71410",2,10.6163682344526,0.0494583345055042,0.0820368854382887
"11308","AT4G05000",1,4.53499546979985,0.0495400421897606,0.0821651477952742
"11309","AT1G26820",1,3.83130247112032,0.0495626916887704,0.0821954445682987
"11310","AT1G32860",1,4.12849368307266,0.0495739333957567,0.0822068188185161
"11311","AT5G55900",1,3.75464370581935,0.0495818518135789,0.082212680643946
"11312","AT1G51270",4,6.425218597511,0.0495913573630047,0.0822211728556536
"11313","AT1G09020",1,6.07799742988858,0.0496016678339073,0.0822309979868232
"11314","AT1G49210",1,2.5057088980739,0.0496527976548403,0.0823084868319365
"11315","AT1G66930",1,1.03762095227555,0.0496602187555633,0.0823135132797693
"11316","AT4G17420",2,6.15430195623914,0.049667435491855,0.0823182001281142
"11317","AT1G71140",1,4.31943639572266,0.0496749902110981,0.0823234462674866
"11318","AT1G52270",1,1.75303323034004,0.0496922011040121,0.0823446926758921
"11319","AT1G65430",3,9.48511959750223,0.0497160666119981,0.0823769616846033
"11320","AT3G44320",1,4.01773859177431,0.0497648432514364,0.0824504978074813
"11321","AT1G16420",1,1.28349766851669,0.0498525882264582,0.0825885780573468
"11322","AT2G18990",1,4.11149278305439,0.0498686910507953,0.0826079580160454
"11323","AT1G51740",2,7.61414065289806,0.0499568763831069,0.0827467293619332
"11324","AT2G28540",3,7.81931438639299,0.0499718191782431,0.0827641706718429
"11325","AT1G72470",1,4.49420169480546,0.0500009144104293,0.0828050463370951
"11326","AT4G29700",1,5.10056598904898,0.0500063333894415,0.0828067086984791
"11327","AT3G23250",1,2.72072719519257,0.0500176457448269,0.0828181288906354
"11328","AT1G49870",1,1.84004295940188,0.0500473770359619,0.0828600420470927
"11329","AT2G28430",1,4.4251562993663,0.0500528190425463,0.0828617372356745
"11330","AT3G12980",2,8.26184995173753,0.0500659674656796,0.0828761888630911
"11331","AT5G13270",1,4.13761615449599,0.0500968182854507,0.0829199388353745
"11332","AT3G60590",3,10.5560553653444,0.0501082011862746,0.0829314607526103
"11333","AT2G16430",2,7.5988612850293,0.0501285178249694,0.0829577650937351
"11334","AT1G80880",1,2.2501258216891,0.0501374902652206,0.082965292917259
"11335","AT1G01780",1,4.00824960912029,0.0501589961321283,0.0829935573408086
"11336","AT2G37600",2,8.62892533790784,0.0501634767411007,0.082993649107211
"11337","AT1G14540",1,2.26737440953969,0.0501726898062416,0.0830015698435266
"11338","AT1G52620",1,3.6349739350372,0.0502251547025467,0.0830742018846112
"11339","AT4G27840",1,4.51400885880983,0.0502254532215199,0.0830742018846112
"11340","AT1G32930",1,3.31510079430301,0.0503209265648616,0.0832247775770704
"11341","AT3G22100",1,2.08391741231977,0.0503694977157064,0.0832977629537142
"11342","AT1G78650",1,3.47386528549414,0.0503942356954353,0.0833166335038689
"11343","AT3G08943",1,5.79271362203079,0.0503931341118047,0.0833166335038689
"11344","AT5G18250",1,4.03971006621245,0.0503915687309723,0.0833166335038689
"11345","AT3G62200",1,4.8349454583352,0.0504327809022356,0.0833730106497513
"11346","AT3G26340",1,4.77601314849158,0.0504397202719712,0.0833771332364552
"11347","AT4G34900",3,7.77434855992628,0.0504609565456756,0.0834048858741646
"11348","AT1G14690",2,10.5741531808919,0.0504654152691186,0.0834049051262177
"11349","AT1G51450",1,4.37948946380164,0.0505758907087593,0.0835801242614134
"11350","AT1G06450",1,3.25799829336887,0.0506002490556372,0.0836130106641829
"11351","AT4G35510",1,4.65128672876771,0.0506125922149611,0.0836260388504622
"11352","AT1G13120",3,7.16102498909652,0.050617960545101,0.0836275414044547
"11353","AT2G32220",1,3.09624386638354,0.0506551192263507,0.0836815609169566
"11354","AT1G21650",3,12.8260112828472,0.0506762479953373,0.0837087989002221
"11355","AT3G46280",1,3.57546877993327,0.0506805338049599,0.0837087989002221
"11356","AT2G04080",4,12.1461284082382,0.0507049863999272,0.0837418122517291
"11357","AT4G16580",1,5.10575564895151,0.0507314618761193,0.0837781603844869
"11358","AT5G05920",1,3.92960168917373,0.0507606944712387,0.0838190548343091
"11359","AT3G05420",2,11.1014768692862,0.0507793456191412,0.0838407790922106
"11360","AT4G19670",4,15.6542136052391,0.0507827912816589,0.0838407790922106
"11361","AT5G14105",1,4.15864900726605,0.0508160587299883,0.083883762436824
"11362","AT5G42660",3,8.76808909561818,0.0508177717305889,0.083883762436824
"11363","AT3G53530",1,3.46190583247356,0.0508470177919556,0.0839246518250574
"11364","AT1G08300",2,5.16708990905078,0.0508652834482485,0.0839474120971401
"11365","AT3G58470",2,8.04905713633861,0.0508793984242059,0.0839633187369979
"11366","AT2G14170",5,15.7072865898098,0.0509290613274524,0.0840378800982201
"11367","AT1G04550",2,6.08114329193403,0.0509999750181219,0.0841474911115401
"11368","AT4G09490",1,3.07419459643601,0.0510139050544226,0.0841630708388192
"11369","AT1G17730",3,10.1218978402336,0.051025026008631,0.0841740137911755
"11370","AT4G29140",1,3.75566408108437,0.0510376850479609,0.0841874919150841
"11371","AT2G42080",1,4.26913127078623,0.0510516507496287,0.0842031228396172
"11372","AT2G07718",1,3.67668319509963,0.0510593602913842,0.0842084331924825
"11373","AT2G27420",1,1.42406083979208,0.0511104888020032,0.0842853440149099
"11374","AT1G79110",4,14.6607716880488,0.0511237655900659,0.0842998262389384
"11375","AT2G35110",1,6.28294939700505,0.0511425449693831,0.0843159661480995
"11376","AT4G19490",5,15.2649473422257,0.0511408355943129,0.0843159661480995
"11377","AT1G71180",1,4.83555927566473,0.0511702859995738,0.0843542861845835
"11378","AT1G77810",2,7.87192389195576,0.0511862363372267,0.0843657494072138
"11379","AT4G36520",3,11.4992162874113,0.0511849572531177,0.0843657494072138
"11380","AT4G08460",5,18.0818178387065,0.0512225582442116,0.084410779357718
"11381","AT4G25360",2,6.40828119696293,0.051219859686496,0.084410779357718
"11382","AT5G07110",1,3.79035491495123,0.0512402159482296,0.0844324591556006
"11383","AT2G28240",2,6.33284674986742,0.0512841032252719,0.0844973518395831
"11384","AT3G58220",2,7.26019710729068,0.0513024224901489,0.0845201101372754
"11385","AT1G47330",1,5.14669432956837,0.051324798730901,0.0845495476678128
"11386","AT5G55520",1,2.46145159334935,0.0513499272458874,0.0845835135689986
"11387","AT4G19450",3,11.6981170871389,0.0513626757309887,0.084597082930947
"11388","AT4G23690",1,3.41411210568112,0.0514028137992432,0.084655758061539
"11389","AT4G14610",1,3.96658655385567,0.0514121037376786,0.0846636232856407
"11390","AT5G01960",3,11.505274593723,0.0514184166476046,0.0846665850944535
"11391","AT2G32000",4,12.05439889798,0.0514271112932247,0.0846734678522017
"11392","AT3G18960",1,3.13763084020588,0.0514364660270342,0.0846814361250901
"11393","AT3G10250",4,12.7684834925589,0.0515032810968676,0.084783993414531
"11394","AT3G06770",7,14.462160572556,0.0515732682987084,0.0848917541637946
"11395","AT5G01430",1,4.92018383466213,0.0516025750273699,0.0849325401174483
"11396","AT5G16870",1,3.94999719862234,0.0516800700184373,0.0850526248855556
"11397","AT1G67880",2,7.1386644044056,0.0516942228501631,0.0850609887309009
"11398","AT5G65400",2,5.97655531693611,0.0516896889545493,0.0850609887309009
"11399","AT4G38060",3,8.80789939671557,0.0517424211026418,0.0851328281235236
"11400","AT2G19090",1,3.4357242710564,0.0518260187024412,0.0852628930494986
"11401","AT3G61560",1,3.88339096577798,0.0518822066872507,0.0853478454889384
"11402","AT1G56520",5,12.9658764244788,0.0518922939199175,0.08535695250553
"11403","AT2G34310",5,13.8092031571135,0.0519064152634664,0.0853652067929071
"11404","AT3G59660",6,19.4305339244366,0.0519035465332514,0.0853652067929071
"11405","AT1G15885",2,5.68451272532729,0.0519197977217418,0.0853797287392607
"11406","AT5G38890",1,3.4556355753854,0.0520014375858008,0.0855064844749863
"11407","AT3G52860",1,4.11841585392555,0.0520523276752038,0.0855826602567237
"11408","AT1G72500",2,7.22497625192296,0.052070967542812,0.0856058026179383
"11409","AT5G35740",1,3.06101491590012,0.052082588432566,0.0856174025815387
"11410","AT2G18350",1,4.03891827874852,0.0521074971924725,0.0856358315671943
"11411","AT4G11530",1,3.49749093893242,0.0521020484915758,0.0856358315671943
"11412","AT4G25870",2,6.32208601117875,0.0521041308242159,0.0856358315671943
"11413","AT4G01990",1,3.20324769866295,0.0521184678794459,0.0856424113033454
"11414","AT5G35730",3,7.62259331740782,0.0521206335705883,0.0856424113033454
"11415","AT1G19240",1,3.69051033731306,0.0521412678138365,0.085668811024836
"11416","AT1G05380",3,10.5700469999128,0.0521498018164452,0.0856753270031035
"11417","AT5G25620",1,3.06843231564986,0.0521631159249397,0.0856896942429924
"11418","AT3G21400",1,4.01204777500438,0.0522026531682646,0.0857457042894645
"11419","AT5G19630",1,4.38870725340087,0.0522063554935428,0.0857457042894645
"11420","AT1G53830",1,3.28972261178609,0.052243456555382,0.085799126768493
"11421","AT3G47950",1,1.59332707323969,0.0522626421676943,0.0858231200293412
"11422","AT5G40140",1,4.11275607916929,0.0523082735777464,0.085883014177592
"11423","AT5G54590",1,4.28366691727757,0.0523052130106783,0.085883014177592
"11424","AT1G26640",2,7.48080204692985,0.0523149230240082,0.0858864129302586
"11425","AT5G50370",1,4.60369712315272,0.0523248072979189,0.0858951213017478
"11426","AT3G12250",3,7.6889273121038,0.0523531911294151,0.0859341939114458
"11427","AT1G16040",2,5.36018496067922,0.0523648503528357,0.0859382891466077
"11428","AT4G19070",2,5.20277245858594,0.0523641057213041,0.0859382891466077
"11429","AT5G58005",1,4.39269172402092,0.0523705104207345,0.0859400580051514
"11430","AT2G15440",1,2.93851830678792,0.0523972165821947,0.0859688388591603
"11431","AT4G38850",1,2.72165025854939,0.0523934162852751,0.0859688388591603
"11432","AT4G33690",1,4.32773791044792,0.0524566834059742,0.0860588783484121
"11433","AT4G13200",3,9.67062258243223,0.0525278966100768,0.086168171164348
"11434","AT1G23000",1,2.0164232525587,0.0525463388299272,0.0861908854954771
"11435","AT1G09060",3,13.3012672276348,0.05255947950534,0.0861989334902822
"11436","AT5G28919",1,5.89767519844634,0.0525604373977535,0.0861989334902822
"11437","AT1G69030",1,4.58630400283822,0.0526020344220503,0.0862596096516178
"11438","AT2G35736",1,3.32797638307762,0.0526729002625706,0.086365948398994
"11439","AT5G60750",2,7.67636121848473,0.0526760908417005,0.086365948398994
"11440","AT5G01450",1,4.82445970902168,0.0527071986381062,0.0864093977672799
"11441","AT3G07660",1,6.23128757773708,0.0527353098651758,0.0864479273246545
"11442","AT5G13290",1,3.93178071436623,0.0528576968109415,0.0866409809202244
"11443","AT3G61540",1,5.44644936461051,0.052872886163637,0.0866583046403052
"11444","AT3G28857",1,2.54066370889358,0.0528847544358826,0.0866701825799527
"11445","AT2G41510",1,2.47969935717556,0.0529065233982596,0.0866907082242145
"11446","AT4G23885",1,3.64320672443067,0.0529027508185983,0.0866907082242145
"11447","AT1G27700",1,4.30780047199832,0.0529295469872079,0.086720857320266
"11448","AT5G06550",1,3.24786815598063,0.0530383937710517,0.0868916033522079
"11449","AT4G31180",2,12.2826635080539,0.0530772347287056,0.0869476406093871
"11450","AT2G44710",5,14.1222874170385,0.0530827776210283,0.0869491261381997
"11451","AT2G05160",2,3.90224267211307,0.0531077007762451,0.0869823533366935
"11452","AT5G46190",2,9.05156789786989,0.0531327505096853,0.0870157820301386
"11453","AT2G46140",1,3.58780443367831,0.0531728392328144,0.0870738321672431
"11454","AT1G77130",1,5.58005109972148,0.0531794013224154,0.0870769750132618
"11455","AT3G26618",2,9.05423179683448,0.0532042672775082,0.0871100857956933
"11456","AT2G20500",1,3.52767836444281,0.0532249519337292,0.0871363454536566
"11457","AT4G22850",1,3.77191782620649,0.0532348873206729,0.0871450040760426
"11458","AT3G32940",3,9.8573237649651,0.0532630329973398,0.0871834686564066
"11459","AT1G61600",1,3.46818008477935,0.0532919321276237,0.0872231597044753
"11460","AT4G15415",3,10.5726992858578,0.0533865069049419,0.0873703260909411
"11461","AT2G01330",1,4.24153924884783,0.0533935764963408,0.0873742716332669
"11462","AT5G05610",3,11.4305296102525,0.053427620077289,0.087422353389422
"11463","AT2G27510",1,4.31739259231529,0.0534544128972178,0.0874585635424688
"11464","AT4G16515",1,3.47729689995287,0.0534804791630126,0.0874935787423501
"11465","AT1G51350",2,6.15584229344699,0.0535663996755063,0.0876265002977864
"11466","AT4G39830",2,6.10972100013622,0.0535819631918367,0.0876443153377724
"11467","AT1G12530",1,4.16046362596499,0.0537003523183285,0.0878303050257479
"11468","AT3G58040",2,7.8088773880717,0.0537245786072508,0.0878622664613699
"11469","AT1G77520",1,1.64577854504284,0.0537398234200135,0.087879535115734
"11470","AT3G09940",1,3.35307575925736,0.0537735764585006,0.0879270642091699
"11471","AT3G14290",2,8.07216566381446,0.0537886213864186,0.0879439973936258
"11472","AT1G77600",1,5.13865876992094,0.05381375534138,0.0879774216725577
"11473","AT5G05370",1,3.79910770624803,0.0538226607631647,0.087984311218788
"11474","AT1G14600",2,4.57835694650194,0.0538860885236566,0.088072441126406
"11475","AT2G27400",1,3.27760013123664,0.0538883388856757,0.088072441126406
"11476","ATCG00180",1,3.16828731536661,0.0538906603234676,0.088072441126406
"11477","AT1G24400",1,4.2157765888176,0.0539083860980261,0.0880937336645882
"11478","AT2G43280",1,3.94975435044105,0.0539213207254482,0.0880995182686455
"11479","AT5G10770",1,4.86824849646855,0.0539203272539919,0.0880995182686455
"11480","AT1G16500",1,4.37880184929841,0.0539471970551078,0.0881341185338455
"11481","AT5G53210",1,2.05585802301535,0.0539609782264936,0.0881489545020371
"11482","AT3G61570",3,8.31970114374568,0.0539907892946571,0.0881899715399142
"11483","AT3G47750",1,1.14744331453297,0.0540128826552683,0.0882183762256864
"11484","AT1G27050",1,4.18379426495854,0.0540223598583346,0.0882261719908626
"11485","AT1G12210",1,3.70794118337218,0.0540392617348527,0.0882460908869971
"11486","AT1G79690",3,12.7152318044337,0.0540446551461936,0.0882472146323229
"11487","AT3G13870",3,12.0420868840997,0.054152067193012,0.0884024168960132
"11488","AT4G29870",1,5.01170710771082,0.0541538452529084,0.0884024168960132
"11489","AT5G61950",1,3.09274136805463,0.054147883488194,0.0884024168960132
"11490","AT2G01818",1,2.3307381863284,0.0542094353119844,0.0884800981322337
"11491","AT5G48530",1,3.81151896549889,0.0542108668428418,0.0884800981322337
"11492","AT1G09900",1,3.93843568065734,0.0542271036706359,0.0884988974367192
"11493","AT4G12620",1,3.15580999703136,0.054239638424943,0.0885116521934922
"11494","AT1G30475",1,3.05390969200675,0.0542494106339042,0.088516155988
"11495","AT1G33360",1,4.76228894375072,0.0542518375410323,0.088516155988
"11496","AT4G35950",1,5.02862815809232,0.0542761768415537,0.0885481642887387
"11497","AT4G06676",1,4.15196510505335,0.0542953601417184,0.0885717560631407
"11498","AT1G43650",1,3.75985474562921,0.0543028900707118,0.0885760635166357
"11499","AT4G26640",4,12.4439448272377,0.0543074462478162,0.0885760635166357
"11500","AT5G41060",1,3.73301689249985,0.0543175292120503,0.0885848052497395
"11501","AT5G28626",1,3.61344282925507,0.0543347492661995,0.0886051841133442
"11502","AT5G57000",2,4.98055598729912,0.0543580770548885,0.088635518619756
"11503","AT1G18773",1,3.00942711052994,0.054399199797923,0.0886813123364689
"11504","AT1G32410",4,11.5959937158156,0.0543922593008213,0.0886813123364689
"11505","AT2G22100",1,3.68253680708861,0.0544003464905932,0.0886813123364689
"11506","AT3G18580",1,3.56563520019124,0.0544114901730798,0.0886917693547811
"11507","AT1G07220",2,7.8682642139708,0.0544212573211121,0.0886999809730996
"11508","AT1G12830",1,4.65151145514817,0.0544931741392378,0.0887940470009909
"11509","AT3G10310",1,2.12811855635504,0.0544901572557283,0.0887940470009909
"11510","AT5G24570",1,3.72040167356899,0.0544915587796128,0.0887940470009909
"11511","AT4G40080",1,3.30659743971845,0.0545104119984184,0.0888144189931663
"11512","AT5G08690",1,7.75527766943968,0.0545239495689188,0.0888287590483906
"11513","AT4G08540",4,11.9065887738814,0.0545581247280875,0.0888767158234414
"11514","AT5G51260",1,4.061459518003,0.0545690371873709,0.0888867719688329
"11515","AT1G29300",1,3.44166493135876,0.0545793344626095,0.0888881050578535
"11516","AT5G26910",2,6.69741410128878,0.0545767414820843,0.0888881050578535
"11517","AT4G18800",1,4.47784287484307,0.0546019683004008,0.088917245417558
"11518","AT1G56310",1,4.37117152953529,0.0546238243845659,0.088945114284818
"11519","AT2G02080",6,18.9676545034928,0.0546466233750281,0.0889599975361412
"11520","AT4G18590",1,4.22962771036355,0.0546427694010687,0.0889599975361412
"11521","AT5G16320",1,3.79808955008213,0.0546471944342246,0.0889599975361412
"11522","AT1G26218",1,2.11464627937035,0.0546588236085581,0.0889712061081849
"11523","AT5G10250",2,3.69019756136269,0.0547233839754971,0.0890685643027379
"11524","AT1G10240",1,4.29930475352969,0.0547317804184124,0.0890745003251757
"11525","AT1G61560",1,2.20937888934226,0.0547405904560621,0.0890811083734008
"11526","AT3G55220",1,5.82271112899001,0.0547889767552496,0.0891521133996794
"11527","AT1G22140",2,7.32972678936645,0.0548201272279335,0.0891950625626697
"11528","AT2G46930",2,6.22987071193731,0.0548488926079076,0.0892341239470252
"11529","AT1G19510",1,2.6452944837605,0.0548711258636788,0.0892565400275985
"11530","AT2G47630",3,6.47796437412844,0.054872189097212,0.0892565400275985
"11531","AT1G34630",5,13.2088743539366,0.054932236171872,0.0893464651290833
"11532","AT1G77720",1,3.95167570139245,0.055048628301169,0.0895280110812023
"11533","AT3G47460",1,2.62949133375605,0.055056863496088,0.0895336404117862
"11534","AT1G20810",4,14.3170891881405,0.0551205091538503,0.0896275700473194
